time,state,geography,geography_name,grade,vaccine,n_exempt
12-31-2025,West Virginia,54093,Tucker County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54095,Tyler County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54095,Tyler County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54095,Tyler County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54095,Tyler County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54095,Tyler County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54095,Tyler County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54095,Tyler County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54095,Tyler County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54097,Upshur County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54097,Upshur County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54097,Upshur County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54097,Upshur County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54097,Upshur County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54097,Upshur County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54097,Upshur County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54097,Upshur County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54099,Wayne County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54099,Wayne County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54099,Wayne County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54099,Wayne County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54099,Wayne County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54099,Wayne County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54099,Wayne County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54099,Wayne County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54101,Webster County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54101,Webster County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54101,Webster County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54101,Webster County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54101,Webster County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54101,Webster County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54101,Webster County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54101,Webster County,Kindergarten,mmr,1.00
12-31-2018,West Virginia,54103,Wetzel County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54103,Wetzel County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54103,Wetzel County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54103,Wetzel County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54103,Wetzel County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54103,Wetzel County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54103,Wetzel County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54103,Wetzel County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54105,Wirt County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54105,Wirt County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54105,Wirt County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54105,Wirt County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54105,Wirt County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54105,Wirt County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54105,Wirt County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54105,Wirt County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54107,Wood County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54107,Wood County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54107,Wood County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54107,Wood County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54107,Wood County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54107,Wood County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54107,Wood County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54107,Wood County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54109,Wyoming County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54109,Wyoming County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54109,Wyoming County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54109,Wyoming County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54109,Wyoming County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54109,Wyoming County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54109,Wyoming County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54109,Wyoming County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54001,Barbour County,Kindergarten,mmr,2.00
12-31-2019,West Virginia,54001,Barbour County,Kindergarten,mmr,2.00
12-31-2020,West Virginia,54001,Barbour County,Kindergarten,mmr,2.00
12-31-2021,West Virginia,54001,Barbour County,Kindergarten,mmr,2.00
12-31-2022,West Virginia,54001,Barbour County,Kindergarten,mmr,2.00
12-31-2023,West Virginia,54001,Barbour County,Kindergarten,mmr,2.00
12-31-2024,West Virginia,54001,Barbour County,Kindergarten,mmr,2.00
12-31-2025,West Virginia,54001,Barbour County,Kindergarten,mmr,2.00
12-31-2018,West Virginia,54003,Berkeley County,Kindergarten,mmr,4.00
12-31-2019,West Virginia,54003,Berkeley County,Kindergarten,mmr,4.00
12-31-2020,West Virginia,54003,Berkeley County,Kindergarten,mmr,5.00
12-31-2021,West Virginia,54003,Berkeley County,Kindergarten,mmr,5.00
12-31-2022,West Virginia,54003,Berkeley County,Kindergarten,mmr,5.00
12-31-2023,West Virginia,54003,Berkeley County,Kindergarten,mmr,7.00
12-31-2024,West Virginia,54003,Berkeley County,Kindergarten,mmr,9.00
12-31-2025,West Virginia,54003,Berkeley County,Kindergarten,mmr,10.00
12-31-2018,West Virginia,54005,Boone County,Kindergarten,mmr,1.00
12-31-2019,West Virginia,54005,Boone County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54005,Boone County,Kindergarten,mmr,1.00
12-31-2021,West Virginia,54005,Boone County,Kindergarten,mmr,1.00
12-31-2022,West Virginia,54005,Boone County,Kindergarten,mmr,1.00
12-31-2023,West Virginia,54005,Boone County,Kindergarten,mmr,1.00
12-31-2024,West Virginia,54005,Boone County,Kindergarten,mmr,1.00
12-31-2025,West Virginia,54005,Boone County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54007,Braxton County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54007,Braxton County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54007,Braxton County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54007,Braxton County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54007,Braxton County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54007,Braxton County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54007,Braxton County,Kindergarten,mmr,1.00
12-31-2025,West Virginia,54007,Braxton County,Kindergarten,mmr,1.00
12-31-2018,West Virginia,54009,Brooke County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54009,Brooke County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54009,Brooke County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54009,Brooke County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54009,Brooke County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54009,Brooke County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54009,Brooke County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54009,Brooke County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54011,Cabell County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54011,Cabell County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54011,Cabell County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54011,Cabell County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54011,Cabell County,Kindergarten,mmr,1.00
12-31-2023,West Virginia,54011,Cabell County,Kindergarten,mmr,1.00
12-31-2024,West Virginia,54011,Cabell County,Kindergarten,mmr,1.00
12-31-2025,West Virginia,54011,Cabell County,Kindergarten,mmr,1.00
12-31-2018,West Virginia,54013,Calhoun County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54013,Calhoun County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54013,Calhoun County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54013,Calhoun County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54013,Calhoun County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54013,Calhoun County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54013,Calhoun County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54013,Calhoun County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54015,Clay County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54015,Clay County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54015,Clay County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54015,Clay County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54015,Clay County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54015,Clay County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54015,Clay County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54015,Clay County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54017,Doddridge County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54017,Doddridge County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54017,Doddridge County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54017,Doddridge County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54017,Doddridge County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54017,Doddridge County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54017,Doddridge County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54017,Doddridge County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54019,Fayette County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54019,Fayette County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54019,Fayette County,Kindergarten,mmr,1.00
12-31-2021,West Virginia,54019,Fayette County,Kindergarten,mmr,1.00
12-31-2022,West Virginia,54019,Fayette County,Kindergarten,mmr,1.00
12-31-2023,West Virginia,54019,Fayette County,Kindergarten,mmr,1.00
12-31-2024,West Virginia,54019,Fayette County,Kindergarten,mmr,1.00
12-31-2025,West Virginia,54019,Fayette County,Kindergarten,mmr,1.00
12-31-2018,West Virginia,54021,Gilmer County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54021,Gilmer County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54021,Gilmer County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54021,Gilmer County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54021,Gilmer County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54021,Gilmer County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54021,Gilmer County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54021,Gilmer County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54023,Grant County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54023,Grant County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54023,Grant County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54023,Grant County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54023,Grant County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54023,Grant County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54023,Grant County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54023,Grant County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54025,Greenbrier County,Kindergarten,mmr,1.00
12-31-2019,West Virginia,54025,Greenbrier County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54025,Greenbrier County,Kindergarten,mmr,1.00
12-31-2021,West Virginia,54025,Greenbrier County,Kindergarten,mmr,1.00
12-31-2022,West Virginia,54025,Greenbrier County,Kindergarten,mmr,1.00
12-31-2023,West Virginia,54025,Greenbrier County,Kindergarten,mmr,1.00
12-31-2024,West Virginia,54025,Greenbrier County,Kindergarten,mmr,1.00
12-31-2025,West Virginia,54025,Greenbrier County,Kindergarten,mmr,1.00
12-31-2018,West Virginia,54027,Hampshire County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54027,Hampshire County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54027,Hampshire County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54027,Hampshire County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54027,Hampshire County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54027,Hampshire County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54027,Hampshire County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54027,Hampshire County,Kindergarten,mmr,1.00
12-31-2018,West Virginia,54029,Hancock County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54029,Hancock County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54029,Hancock County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54029,Hancock County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54029,Hancock County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54029,Hancock County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54029,Hancock County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54029,Hancock County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54031,Hardy County,Kindergarten,mmr,1.00
12-31-2019,West Virginia,54031,Hardy County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54031,Hardy County,Kindergarten,mmr,1.00
12-31-2021,West Virginia,54031,Hardy County,Kindergarten,mmr,1.00
12-31-2022,West Virginia,54031,Hardy County,Kindergarten,mmr,1.00
12-31-2023,West Virginia,54031,Hardy County,Kindergarten,mmr,1.00
12-31-2024,West Virginia,54031,Hardy County,Kindergarten,mmr,1.00
12-31-2025,West Virginia,54031,Hardy County,Kindergarten,mmr,1.00
12-31-2018,West Virginia,54033,Harrison County,Kindergarten,mmr,3.00
12-31-2019,West Virginia,54033,Harrison County,Kindergarten,mmr,3.00
12-31-2020,West Virginia,54033,Harrison County,Kindergarten,mmr,3.00
12-31-2021,West Virginia,54033,Harrison County,Kindergarten,mmr,3.00
12-31-2022,West Virginia,54033,Harrison County,Kindergarten,mmr,3.00
12-31-2023,West Virginia,54033,Harrison County,Kindergarten,mmr,5.00
12-31-2024,West Virginia,54033,Harrison County,Kindergarten,mmr,5.00
12-31-2025,West Virginia,54033,Harrison County,Kindergarten,mmr,7.00
12-31-2018,West Virginia,54035,Jackson County,Kindergarten,mmr,1.00
12-31-2019,West Virginia,54035,Jackson County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54035,Jackson County,Kindergarten,mmr,1.00
12-31-2021,West Virginia,54035,Jackson County,Kindergarten,mmr,1.00
12-31-2022,West Virginia,54035,Jackson County,Kindergarten,mmr,1.00
12-31-2023,West Virginia,54035,Jackson County,Kindergarten,mmr,1.00
12-31-2024,West Virginia,54035,Jackson County,Kindergarten,mmr,1.00
12-31-2025,West Virginia,54035,Jackson County,Kindergarten,mmr,1.00
12-31-2018,West Virginia,54037,Jefferson County,Kindergarten,mmr,1.00
12-31-2019,West Virginia,54037,Jefferson County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54037,Jefferson County,Kindergarten,mmr,1.00
12-31-2021,West Virginia,54037,Jefferson County,Kindergarten,mmr,1.00
12-31-2022,West Virginia,54037,Jefferson County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54037,Jefferson County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54037,Jefferson County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54037,Jefferson County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54039,Kanawha County,Kindergarten,mmr,1.00
12-31-2019,West Virginia,54039,Kanawha County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54039,Kanawha County,Kindergarten,mmr,2.00
12-31-2021,West Virginia,54039,Kanawha County,Kindergarten,mmr,2.00
12-31-2022,West Virginia,54039,Kanawha County,Kindergarten,mmr,3.00
12-31-2023,West Virginia,54039,Kanawha County,Kindergarten,mmr,4.00
12-31-2024,West Virginia,54039,Kanawha County,Kindergarten,mmr,6.00
12-31-2025,West Virginia,54039,Kanawha County,Kindergarten,mmr,7.00
12-31-2018,West Virginia,54041,Lewis County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54041,Lewis County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54041,Lewis County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54041,Lewis County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54041,Lewis County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54041,Lewis County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54041,Lewis County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54041,Lewis County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54043,Lincoln County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54043,Lincoln County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54043,Lincoln County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54043,Lincoln County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54043,Lincoln County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54043,Lincoln County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54043,Lincoln County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54043,Lincoln County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54045,Logan County,Kindergarten,mmr,1.00
12-31-2019,West Virginia,54045,Logan County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54045,Logan County,Kindergarten,mmr,1.00
12-31-2021,West Virginia,54045,Logan County,Kindergarten,mmr,1.00
12-31-2022,West Virginia,54045,Logan County,Kindergarten,mmr,1.00
12-31-2023,West Virginia,54045,Logan County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54045,Logan County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54045,Logan County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54049,Marion County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54049,Marion County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54049,Marion County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54049,Marion County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54049,Marion County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54049,Marion County,Kindergarten,mmr,1.00
12-31-2024,West Virginia,54049,Marion County,Kindergarten,mmr,2.00
12-31-2025,West Virginia,54049,Marion County,Kindergarten,mmr,2.00
12-31-2018,West Virginia,54051,Marshall County,Kindergarten,mmr,1.00
12-31-2019,West Virginia,54051,Marshall County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54051,Marshall County,Kindergarten,mmr,1.00
12-31-2021,West Virginia,54051,Marshall County,Kindergarten,mmr,1.00
12-31-2022,West Virginia,54051,Marshall County,Kindergarten,mmr,1.00
12-31-2023,West Virginia,54051,Marshall County,Kindergarten,mmr,1.00
12-31-2024,West Virginia,54051,Marshall County,Kindergarten,mmr,1.00
12-31-2025,West Virginia,54051,Marshall County,Kindergarten,mmr,1.00
12-31-2018,West Virginia,54053,Mason County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54053,Mason County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54053,Mason County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54053,Mason County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54053,Mason County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54053,Mason County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54053,Mason County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54053,Mason County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54047,McDowell County,Kindergarten,mmr,1.00
12-31-2019,West Virginia,54047,McDowell County,Kindergarten,mmr,1.00
12-31-2020,West Virginia,54047,McDowell County,Kindergarten,mmr,1.00
12-31-2021,West Virginia,54047,McDowell County,Kindergarten,mmr,1.00
12-31-2022,West Virginia,54047,McDowell County,Kindergarten,mmr,1.00
12-31-2023,West Virginia,54047,McDowell County,Kindergarten,mmr,1.00
12-31-2024,West Virginia,54047,McDowell County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54047,McDowell County,Kindergarten,mmr,0.00
12-31-2018,West Virginia,54055,Mercer County,Kindergarten,mmr,0.00
12-31-2019,West Virginia,54055,Mercer County,Kindergarten,mmr,0.00
12-31-2020,West Virginia,54055,Mercer County,Kindergarten,mmr,0.00
12-31-2021,West Virginia,54055,Mercer County,Kindergarten,mmr,0.00
12-31-2022,West Virginia,54055,Mercer County,Kindergarten,mmr,0.00
12-31-2023,West Virginia,54055,Mercer County,Kindergarten,mmr,0.00
12-31-2024,West Virginia,54055,Mercer County,Kindergarten,mmr,0.00
12-31-2025,West Virginia,54055,Mercer County,Kindergarten,mmr,1.00
