time,county,geography_name,school_name,district,school_type,grade,n_students,n_complete,pct_complete,n_provisional,n_incomplete,n_waiver_total,pct_waiver_total,n_waiver_medical,pct_waiver_medical,n_waiver_religious,pct_waiver_religious,n_waiver_philosophical,pct_waiver_philosophical,geography,state
12-31-2023,Wayne,Wayne County,Hoover Elementary School,Livonia Public Schools,Pub,New Entrants,33.00,30.00,90.90,0.00,0.00,3.00,9.10,0.00,0.00,2.00,6.10,1.00,3.00,26163,MI
12-31-2023,St. Clair,St. Clair County,H D Crull Elementary School,Port Huron Area School District,Pub,New Entrants,12.00,6.00,50.00,1.00,1.00,4.00,33.30,2.00,16.70,0.00,0.00,2.00,16.70,26147,MI
12-31-2023,Livingston,Livingston County,Parker Middle School,Howell Public Schools,Pub,New Entrants,20.00,18.00,90.00,0.00,0.00,2.00,10.00,0.00,0.00,2.00,10.00,0.00,0.00,26093,MI
12-31-2023,Lenawee,Lenawee County,Hudson Jr Sr High School,Hudson Area Schools,Pub,New Entrants,51.00,46.00,90.20,0.00,4.00,1.00,2.00,0.00,0.00,0.00,0.00,1.00,2.00,26091,MI
12-31-2023,Jackson,Jackson County,Hunt Elementary School,Jackson Public Schools,Pub,New Entrants,23.00,23.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26075,MI
12-31-2023,Wayne,Wayne County,Huntington Elementary School,Riverview Community School District,Pub,New Entrants,23.00,21.00,91.30,0.00,0.00,2.00,8.70,0.00,0.00,0.00,0.00,2.00,8.70,26163,MI
12-31-2023,Wayne,Wayne County,Huron High School,Huron School District,Pub,New Entrants,75.00,69.00,92.00,0.00,4.00,2.00,2.70,0.00,0.00,1.00,1.30,1.00,1.30,26163,MI
12-31-2023,Macomb,Macomb County,Ruth Green Elementary,Roseville Community Schools,Pub,New Entrants,39.00,36.00,92.30,0.00,2.00,1.00,2.60,0.00,0.00,0.00,0.00,1.00,2.60,26099,MI
12-31-2023,Ingham,Ingham County,Immaculate Heart of Mary-St. Casimir,Lansing Public School District,Priv,New Entrants,6.00,3.00,50.00,0.00,0.00,3.00,50.00,0.00,0.00,3.00,50.00,0.00,0.00,26065,MI
12-31-2023,Macomb,Macomb County,Immaculate Conception Ukranian School,Warren Consolidated Schools,Priv,New Entrants,11.00,11.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,Macomb,Macomb County,Indian Hills Elementary School,Romeo Community Schools,Pub,New Entrants,11.00,9.00,81.80,0.00,0.00,2.00,18.20,0.00,0.00,1.00,9.10,1.00,9.10,26099,MI
12-31-2023,Ionia,Ionia County,Ionia High School,Ionia Public Schools,Pub,New Entrants,55.00,50.00,90.90,0.00,3.00,2.00,3.60,0.00,0.00,0.00,0.00,2.00,3.60,26067,MI
12-31-2023,Marquette,Marquette County,Ishpeming High School,Ishpeming Public School District,Pub,New Entrants,20.00,19.00,95.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26103,MI
12-31-2023,Oakland,Oakland County,Hillel Day School,Farmington Public School District,Priv,New Entrants,100.00,99.00,99.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Macomb,Macomb County,Jack Harvey Elementary School,Utica Community Schools,Pub,New Entrants,16.00,16.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,Monroe,Monroe County,Jackman Road Elementary School,Bedford Public Schools,Pub,New Entrants,30.00,29.00,96.70,0.00,0.00,1.00,3.30,0.00,0.00,0.00,0.00,1.00,3.30,26115,MI
12-31-2023,Kent,Kent County,Wyoming Intermediate,Wyoming Public Schools,Pub,New Entrants,51.00,48.00,94.10,0.00,1.00,2.00,3.90,0.00,0.00,2.00,3.90,0.00,0.00,26081,MI
12-31-2023,Macomb,Macomb County,Rodgers Elementary School,Lake Shore Public Schools (Macomb),Pub,New Entrants,40.00,37.00,92.50,0.00,1.00,2.00,5.00,0.00,0.00,1.00,2.50,1.00,2.50,26099,MI
12-31-2023,Wayne,Wayne County,Jane Addams Elementary School,South Redford School District,Pub,New Entrants,30.00,28.00,93.30,0.00,0.00,2.00,6.70,1.00,3.30,1.00,3.30,0.00,0.00,26163,MI
12-31-2023,Branch,Branch County,Jefferson Elementary School,Coldwater Community Schools,Pub,New Entrants,30.00,25.00,83.30,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26023,MI
12-31-2023,Wayne,Wayne County,Jefferson Elementary School,Wyandotte City School District,Pub,New Entrants,24.00,22.00,91.70,0.00,0.00,2.00,8.30,0.00,0.00,0.00,0.00,2.00,8.30,26163,MI
12-31-2023,Manistee,Manistee County,Thomas Jefferson Elem. School,Manistee Area Schools,Pub,New Entrants,7.00,7.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26101,MI
12-31-2023,Ionia,Ionia County,Jefferson School,Ionia Public Schools,Pub,New Entrants,20.00,19.00,95.00,0.00,0.00,1.00,5.00,1.00,5.00,0.00,0.00,0.00,0.00,26067,MI
12-31-2023,Ottawa,Ottawa County,Jenison Christian School,Jenison Public Schools,Priv,New Entrants,29.00,26.00,89.70,0.00,0.00,3.00,10.30,0.00,0.00,0.00,0.00,3.00,10.30,26139,MI
12-31-2023,Ottawa,Ottawa County,Jenison Junior High School,Jenison Public Schools,Pub,New Entrants,21.00,20.00,95.20,0.00,0.00,1.00,4.80,0.00,0.00,1.00,4.80,0.00,0.00,26139,MI
12-31-2023,Wayne,Wayne County,Jesse L. Anderson Elementary School,Trenton Public Schools,Pub,New Entrants,52.00,47.00,90.40,0.00,2.00,3.00,5.80,0.00,0.00,3.00,5.80,0.00,0.00,26163,MI
12-31-2023,Alger,Alger County,Munising High and Middle School,Munising Public Schools,Pub,New Entrants,13.00,10.00,76.90,0.00,0.00,3.00,23.10,0.00,0.00,1.00,7.70,2.00,15.40,26003,MI
12-31-2023,Oakland,Oakland County,Pierce Middle School,Waterford School District,Pub,New Entrants,29.00,24.00,82.80,0.00,1.00,4.00,13.80,0.00,0.00,0.00,0.00,4.00,13.80,26125,MI
12-31-2023,Wayne,Wayne County,John D. Pierce Middle School,South Redford School District,Pub,New Entrants,53.00,51.00,96.20,0.00,0.00,2.00,3.80,0.00,0.00,2.00,3.80,0.00,0.00,26163,MI
12-31-2023,Bay,Bay County,John Glenn High School,Bangor Township Schools,Pub,New Entrants,77.00,73.00,94.80,0.00,2.00,2.00,2.60,0.00,0.00,1.00,1.30,1.00,1.30,26017,MI
12-31-2023,Delta,Delta County,Lemmer Elementary School,Escanaba Area Public Schools,Pub,New Entrants,26.00,24.00,92.30,0.00,1.00,1.00,3.80,1.00,3.80,0.00,0.00,0.00,0.00,26041,MI
12-31-2023,Wayne,Wayne County,Johnson Upper Elementary School,Livonia Public Schools,Pub,New Entrants,51.00,48.00,94.10,1.00,0.00,2.00,3.90,0.00,0.00,0.00,0.00,2.00,3.90,26163,MI
12-31-2023,Newaygo,Newaygo County,Fremont Middle School,Fremont Public School District,Pub,New Entrants,54.00,54.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26123,MI
12-31-2023,Dickinson,Dickinson County,Central Middle School,Iron Mountain Public Schools,Pub,New Entrants,21.00,18.00,85.70,0.00,1.00,2.00,9.50,0.00,0.00,1.00,4.80,1.00,4.80,26043,MI
12-31-2023,Wayne,Wayne County,Julian O. Strong Middle School,Melvindale-North Allen Park Schools,Pub,New Entrants,55.00,48.00,87.30,4.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Cass,Cass County,Justus Gage Elementary School,Dowagiac Union School District,Pub,New Entrants,23.00,19.00,82.60,1.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26027,MI
12-31-2023,Macomb,Macomb County,Kaiser Elementary School,Roseville Community Schools,Pub,New Entrants,24.00,22.00,91.70,0.00,0.00,2.00,8.30,0.00,0.00,0.00,0.00,2.00,8.30,26099,MI
12-31-2023,Wayne,Wayne County,Keeler School,Redford Union School District,Pub,New Entrants,17.00,17.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Tuscola,Tuscola County,Highland Pines School,Tuscola ISD,Pub,New Entrants,27.00,24.00,88.90,0.00,0.00,3.00,11.10,2.00,7.40,0.00,0.00,1.00,3.70,26157,MI
12-31-2023,Macomb,Macomb County,Eastpointe Midde School,Eastpointe Community Schools,Pub,New Entrants,109.00,107.00,98.20,0.00,0.00,2.00,1.80,0.00,0.00,1.00,0.90,1.00,0.90,26099,MI
12-31-2023,Saginaw,Saginaw County,Kempton Elementary School,Saginaw City School District,Pub,New Entrants,32.00,31.00,96.90,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26145,MI
12-31-2023,Kent,Kent County,Ken-O-Sha Park School,Grand Rapids Public Schools,Pub,New Entrants,19.00,15.00,78.90,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Oakland,Oakland County,Kenbrook Elementary School,Farmington Public School District,Pub,New Entrants,12.00,10.00,83.30,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Manistee,Manistee County,John F Kennedy Elem School,Manistee Area Schools,Pub,New Entrants,28.00,26.00,92.90,0.00,0.00,2.00,7.10,0.00,0.00,0.00,0.00,2.00,7.10,26101,MI
12-31-2023,Kent,Kent County,Kent City High School,Kent City Community Schools,Pub,New Entrants,27.00,27.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Wayne,Wayne County,Keppen School,Lincoln Park Public Schools,Pub,New Entrants,47.00,41.00,87.20,4.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Wayne,Wayne County,Kerby Elementary School,Grosse Pointe Public Schools,Pub,New Entrants,18.00,17.00,94.40,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Dickinson,Dickinson County,Kingsford High School,Breitung Township Schools,Pub,New Entrants,30.00,28.00,93.30,0.00,1.00,1.00,3.30,0.00,0.00,0.00,0.00,1.00,3.30,26043,MI
12-31-2023,Dickinson,Dickinson County,Kingsford Middle School,Breitung Township Schools,Pub,New Entrants,29.00,27.00,93.10,0.00,1.00,1.00,3.40,0.00,0.00,0.00,0.00,1.00,3.40,26043,MI
12-31-2023,Tuscola,Tuscola County,Kingston High School,Kingston Community School District,Pub,New Entrants,18.00,14.00,77.80,0.00,1.00,3.00,16.70,0.00,0.00,0.00,0.00,3.00,16.70,26157,MI
12-31-2023,Wayne,Wayne County,Kinloch Elementary School,Crestwood School District,Pub,New Entrants,36.00,32.00,88.90,0.00,2.00,1.00,2.80,0.00,0.00,0.00,0.00,1.00,2.80,26163,MI
12-31-2023,Wayne,Wayne County,Kinyon Elementary School,Taylor School District,Pub,New Entrants,55.00,51.00,92.70,0.00,3.00,1.00,1.80,0.00,0.00,0.00,0.00,1.00,1.80,26163,MI
12-31-2023,Macomb,Macomb County,Middle School - North,L'Anse Creuse Public Schools,Pub,New Entrants,19.00,19.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,Washtenaw,Washtenaw County,Perry Early Learning Center,Ypsilanti Community Schools,Pub,New Entrants,15.00,15.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26161,MI
12-31-2023,Berrien,Berrien County,Fair Plain Middle School,Benton Harbor Area Schools,Pub,New Entrants,26.00,24.00,92.30,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26021,MI
12-31-2023,Macomb,Macomb County,Lake Shore High School,Lake Shore Public Schools (Macomb),Pub,New Entrants,65.00,58.00,89.20,0.00,1.00,6.00,9.20,0.00,0.00,1.00,1.50,5.00,7.70,26099,MI
12-31-2023,Antrim,Antrim County,Lakeland Elementary School,Elk Rapids Schools,Pub,New Entrants,19.00,18.00,94.70,0.00,0.00,1.00,5.30,0.00,0.00,0.00,0.00,1.00,5.30,26009,MI
12-31-2023,Kent,Kent County,Lakes Elementary School,Rockford Public Schools,Pub,New Entrants,16.00,16.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Berrien,Berrien County,Lakeshore High School,Lakeshore School District (Berrien),Pub,New Entrants,42.00,37.00,88.10,2.00,2.00,1.00,2.40,0.00,0.00,1.00,2.40,0.00,0.00,26021,MI
12-31-2023,Berrien,Berrien County,Lakeshore Middle School,Lakeshore School District (Berrien),Pub,New Entrants,16.00,14.00,87.50,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26021,MI
12-31-2023,Muskegon,Muskegon County,Central Elementary School,Reeths-Puffer Schools,Pub,New Entrants,46.00,45.00,97.80,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26121,MI
12-31-2023,Muskegon,Muskegon County,Reeths-Puffer Middle School,Reeths-Puffer Schools,Pub,New Entrants,20.00,20.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26121,MI
12-31-2023,Montcalm,Montcalm County,Lakeview Elementary School,Lakeview Community Schools (Montcalm),Pub,New Entrants,16.00,16.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26117,MI
12-31-2023,Macomb,Macomb County,Lakeview High School,Lakeview Public Schools (Macomb),Pub,New Entrants,89.00,82.00,92.10,1.00,2.00,4.00,4.50,0.00,0.00,2.00,2.20,2.00,2.20,26099,MI
12-31-2023,Calhoun,Calhoun County,Lakeview High School,Lakeview School District (Calhoun),Pub,New Entrants,87.00,79.00,90.80,1.00,3.00,4.00,4.60,0.00,0.00,3.00,3.40,1.00,1.10,26025,MI
12-31-2023,Marquette,Marquette County,Lakeview School,Negaunee Public Schools,Pub,New Entrants,30.00,30.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26103,MI
12-31-2023,Ionia,Ionia County,Lakewood High School,Lakewood Public Schools,Pub,New Entrants,20.00,16.00,80.00,0.00,1.00,3.00,15.00,0.00,0.00,1.00,5.00,2.00,10.00,26067,MI
12-31-2023,Macomb,Macomb County,Middle School South,L'Anse Creuse Public Schools,Pub,New Entrants,37.00,35.00,94.60,0.00,0.00,2.00,5.40,0.00,0.00,2.00,5.40,0.00,0.00,26099,MI
12-31-2023,St. Clair,St. Clair County,Gearing Elementary School,East China School District,Pub,New Entrants,11.00,11.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26147,MI
12-31-2023,Macomb,Macomb County,High School,L'Anse Creuse Public Schools,Pub,New Entrants,76.00,73.00,96.10,0.00,1.00,2.00,2.60,0.00,0.00,0.00,0.00,2.00,2.60,26099,MI
12-31-2023,Macomb,Macomb County,Middle School - Central,L'Anse Creuse Public Schools,Pub,New Entrants,44.00,42.00,95.50,0.00,0.00,2.00,4.50,0.00,0.00,2.00,4.50,0.00,0.00,26099,MI
12-31-2023,Livingston,Livingston County,Hartland Village Elementary School,Hartland Consolidated Schools,Pub,New Entrants,41.00,39.00,95.10,0.00,1.00,1.00,2.40,0.00,0.00,0.00,0.00,1.00,2.40,26093,MI
12-31-2023,Ingham,Ingham County,Lansing Christian School,Holt Public Schools,Priv,New Entrants,18.00,18.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26065,MI
12-31-2023,Oakland,Oakland County,J.A. Lanigan Elementary School,Farmington Public School District,Pub,New Entrants,39.00,36.00,92.30,2.00,0.00,1.00,2.60,0.00,0.00,1.00,2.60,0.00,0.00,26125,MI
12-31-2023,Mackinac,Mackinac County,LaSalle High School,St. Ignace Area Schools,Pub,New Entrants,18.00,18.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26097,MI
12-31-2023,Oakland,Oakland County,Haviland Elementary School,Waterford School District,Pub,New Entrants,25.00,21.00,84.00,3.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Van Buren,Van Buren County,Lawrence Jr/Sr High School,Lawrence Public School District,Pub,New Entrants,25.00,23.00,92.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26159,MI
12-31-2023,Kent,Kent County,Lee High School,Godfrey Lee Public Schools,Pub,New Entrants,71.00,68.00,95.80,1.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26081,MI
12-31-2023,Wayne,Wayne County,Lee M Thurston High School,South Redford School District,Pub,New Entrants,41.00,40.00,97.60,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Leelanau,Leelanau County,Leelanau School,Glen Lake Community Schools,Priv,New Entrants,35.00,34.00,97.10,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26089,MI
12-31-2023,Oakland,Oakland County,Leonard Elementary School,Oxford Area Community Schools,Pub,New Entrants,11.00,10.00,90.90,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Mackinac,Mackinac County,Cedarville School,Les Cheneaux Community Schools,Pub,New Entrants,40.00,39.00,97.50,0.00,0.00,1.00,2.50,0.00,0.00,1.00,2.50,0.00,0.00,26097,MI
12-31-2023,Oakland,Oakland County,Lessenger Elementary School,Lamphere Public Schools,Pub,New Entrants,15.00,15.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26125,MI
12-31-2023,Wayne,Wayne County,Lewis Maire Elementary School,Grosse Pointe Public Schools,Pub,New Entrants,38.00,37.00,97.40,0.00,0.00,1.00,2.60,0.00,0.00,0.00,0.00,1.00,2.60,26163,MI
12-31-2023,Ingham,Ingham County,Lewton School,Lansing Public School District,Pub,New Entrants,23.00,19.00,82.60,2.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26065,MI
12-31-2023,Calhoun,Calhoun County,Lillian Fletcher Elementary School,Homer Community Schools,Pub,New Entrants,23.00,22.00,95.70,0.00,0.00,1.00,4.30,0.00,0.00,1.00,4.30,0.00,0.00,26025,MI
12-31-2023,Washtenaw,Washtenaw County,Lincoln Brick Elementary School,Lincoln Consolidated School District,Pub,New Entrants,73.00,71.00,97.30,0.00,0.00,2.00,2.70,0.00,0.00,0.00,0.00,2.00,2.70,26161,MI
12-31-2023,Washtenaw,Washtenaw County,Lincoln Senior High School,Lincoln Consolidated School District,Pub,New Entrants,87.00,77.00,88.50,1.00,4.00,5.00,5.70,0.00,0.00,2.00,2.30,3.00,3.40,26161,MI
12-31-2023,Cass,Cass County,Alternative Education Center,Dowagiac Union School District,Pub,New Entrants,6.00,5.00,83.30,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26027,MI
12-31-2023,Macomb,Macomb County,Lincoln High School,Van Dyke Public Schools,Pub,New Entrants,77.00,73.00,94.80,0.00,2.00,2.00,2.60,0.00,0.00,2.00,2.60,0.00,0.00,26099,MI
12-31-2023,Lenawee,Lenawee County,Lincoln Elementary School,Hudson Area Schools,Pub,New Entrants,48.00,45.00,93.80,0.00,0.00,3.00,6.30,0.00,0.00,0.00,0.00,3.00,6.30,26091,MI
12-31-2023,Berrien,Berrien County,Lincoln School,St. Joseph Public Schools,Pub,New Entrants,23.00,23.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26021,MI
12-31-2023,Van Buren,Van Buren County,Lincoln Elementary School,South Haven Public Schools,Pub,New Entrants,14.00,14.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26159,MI
12-31-2023,Emmet,Emmet County,Lincoln School,Public Schools of Petoskey,Pub,New Entrants,22.00,18.00,81.80,0.00,0.00,4.00,18.20,0.00,0.00,2.00,9.10,2.00,9.10,26047,MI
12-31-2023,Wayne,Wayne County,Lindemann Elementary School,Allen Park Public Schools,Pub,New Entrants,36.00,36.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26163,MI
12-31-2023,Emmet,Emmet County,Alanson Public School,Littlefield Public Schools,Pub,New Entrants,18.00,14.00,77.80,0.00,0.00,4.00,22.20,1.00,5.60,2.00,11.10,1.00,5.60,26047,MI
12-31-2023,Oakland,Oakland County,Longacre Elementary School,Farmington Public School District,Pub,New Entrants,25.00,23.00,92.00,1.00,0.00,1.00,4.00,0.00,0.00,1.00,4.00,0.00,0.00,26125,MI
12-31-2023,Chippewa,Chippewa County,Sault Area Middle School,Sault Ste. Marie Area Schools,Pub,New Entrants,38.00,35.00,92.10,0.00,0.00,3.00,7.90,0.00,0.00,2.00,5.30,1.00,2.60,26033,MI
12-31-2023,Wayne,Wayne County,Discovery Middle School,Plymouth Canton Schools,Pub,New Entrants,14.00,12.00,85.70,0.00,0.00,2.00,14.30,0.00,0.00,1.00,7.10,1.00,7.10,26163,MI
12-31-2023,Kent,Kent County,Lowell Senior High School,Lowell Area Schools,Pub,New Entrants,52.00,49.00,94.20,0.00,0.00,3.00,5.80,0.00,0.00,1.00,1.90,2.00,3.80,26081,MI
12-31-2023,Kalamazoo,Kalamazoo County,Loy Norrix High School,Kalamazoo Public School District,Pub,New Entrants,130.00,117.00,90.00,6.00,5.00,2.00,1.50,0.00,0.00,1.00,0.80,1.00,0.80,26077,MI
12-31-2023,Macomb,Macomb County,Lucile S Patton Elem School,Roseville Community Schools,Pub,New Entrants,24.00,22.00,91.70,0.00,0.00,2.00,8.30,0.00,0.00,2.00,8.30,0.00,0.00,26099,MI
12-31-2023,Mason,Mason County,Ludington High School,Ludington Area School District,Pub,New Entrants,57.00,56.00,98.20,0.00,0.00,1.00,1.80,0.00,0.00,1.00,1.80,0.00,0.00,26105,MI
12-31-2023,Gogebic,Gogebic County,Luther L Wright K-12 School,Ironwood Area Schools,Pub,New Entrants,45.00,43.00,95.60,0.00,1.00,1.00,2.20,0.00,0.00,1.00,2.20,0.00,0.00,26053,MI
12-31-2023,Berrien,Berrien County,Lybrook Elementary School,Eau Claire Public Schools,Pub,New Entrants,41.00,41.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26021,MI
12-31-2023,Lenawee,Lenawee County,Hudson Middle School,Hudson Area Schools,Pub,New Entrants,21.00,20.00,95.20,0.00,0.00,1.00,4.80,0.00,0.00,1.00,4.80,0.00,0.00,26091,MI
12-31-2023,Schoolcraft,Schoolcraft County,Manistique Middle & High School,Manistique Area Schools,Pub,New Entrants,27.00,23.00,85.20,0.00,0.00,4.00,14.80,1.00,3.70,0.00,0.00,3.00,11.10,26153,MI
12-31-2023,Wexford,Wexford County,Manton Consolidated High School,Manton Consolidated Schools,Pub,New Entrants,20.00,20.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26165,MI
12-31-2023,Van Buren,Van Buren County,Maple Grove Elementary School,South Haven Public Schools,Pub,New Entrants,13.00,12.00,92.30,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26159,MI
12-31-2023,Macomb,Macomb County,Marie C. Graham Elem. School,L'Anse Creuse Public Schools,Pub,New Entrants,31.00,30.00,96.80,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,St. Clair,St. Clair County,Marine City High School,East China School District,Pub,New Entrants,15.00,13.00,86.70,0.00,0.00,2.00,13.30,0.00,0.00,1.00,6.70,1.00,6.70,26147,MI
12-31-2023,Macomb,Macomb County,Marjorie Carlson Elementary School,Van Dyke Public Schools,Pub,New Entrants,73.00,66.00,90.40,1.00,1.00,5.00,6.80,0.00,0.00,3.00,4.10,2.00,2.70,26099,MI
12-31-2023,Macomb,Macomb County,Mark C Roose Elementary School,Center Line Public Schools,Pub,New Entrants,57.00,51.00,89.50,1.00,4.00,1.00,1.80,0.00,0.00,0.00,0.00,1.00,1.80,26099,MI
12-31-2023,Macomb,Macomb County,Mark Twain Elementary School,Fraser Public Schools,Pub,New Entrants,21.00,20.00,95.20,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,Muskegon,Muskegon County,Marquette Elementary School,Public Schools of the City of Muskegon,Pub,New Entrants,22.00,20.00,90.90,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26121,MI
12-31-2023,Marquette,Marquette County,Marquette Senior High School,Marquette Area Public Schools,Pub,New Entrants,64.00,59.00,92.20,0.00,1.00,4.00,6.30,0.00,0.00,1.00,1.60,3.00,4.70,26103,MI
12-31-2023,Monroe,Monroe County,Mason Central School,Mason Consolidated Schools (Monroe),Pub,New Entrants,32.00,32.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26115,MI
12-31-2023,Wayne,Wayne County,Stevens T Mason Elementary School,Grosse Pointe Public Schools,Pub,New Entrants,14.00,13.00,92.90,0.00,0.00,1.00,7.10,0.00,0.00,1.00,7.10,0.00,0.00,26163,MI
12-31-2023,Macomb,Macomb County,Masonic Heights Elementary School,Lake Shore Public Schools (Macomb),Pub,New Entrants,25.00,21.00,84.00,0.00,0.00,4.00,16.00,0.00,0.00,3.00,12.00,1.00,4.00,26099,MI
12-31-2023,Livingston,Livingston County,Howell High School,Howell Public Schools,Pub,New Entrants,95.00,79.00,83.20,1.00,5.00,10.00,10.50,0.00,0.00,1.00,1.10,9.00,9.50,26093,MI
12-31-2023,Macomb,Macomb County,Wilde Elementary School,Warren Consolidated Schools,Pub,New Entrants,20.00,19.00,95.00,0.00,0.00,1.00,5.00,0.00,0.00,1.00,5.00,0.00,0.00,26099,MI
12-31-2023,Macomb,Macomb County,South Lake Middle School,South Lake Schools,Pub,New Entrants,14.00,14.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26099,MI
12-31-2023,Macomb,Macomb County,May V Peck Elementary School,Center Line Public Schools,Pub,New Entrants,29.00,28.00,96.60,0.00,0.00,1.00,3.40,0.00,0.00,0.00,0.00,1.00,3.40,26099,MI
12-31-2023,Tuscola,Tuscola County,Mayville Middle and High School,Mayville Community School District,Pub,New Entrants,24.00,24.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26157,MI
12-31-2023,Tuscola,Tuscola County,Mayville Elementary School,Mayville Community School District,Pub,New Entrants,19.00,18.00,94.70,0.00,0.00,1.00,5.30,0.00,0.00,1.00,5.30,0.00,0.00,26157,MI
12-31-2023,Macomb,Macomb County,McKinley Elementary School,Van Dyke Public Schools,Pub,New Entrants,67.00,65.00,97.00,0.00,1.00,1.00,1.50,0.00,0.00,1.00,1.50,0.00,0.00,26099,MI
12-31-2023,Bay,Bay County,Western Middle School,Bay City School District,Pub,New Entrants,48.00,45.00,93.80,0.00,1.00,2.00,4.20,0.00,0.00,1.00,2.10,1.00,2.10,26017,MI
12-31-2023,Wayne,Wayne County,Memorial Elementary 1-2 Campus,Garden City Public Schools District,Pub,New Entrants,54.00,51.00,94.40,0.00,1.00,2.00,3.70,0.00,0.00,1.00,1.90,1.00,1.90,26163,MI
